tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,sequence_read_archive,download_status
GFNA00000000.1,7159,Aedes aegypti,7157.0,Culicidae,7147,Diptera,PRJNA236239,"SAMN02628822,SAMN02628823,SAMN02628824,SAMN02628825,SAMN02628826,SAMN02628827,SAMN02628828,SAMN02628829,SAMN02628830,SAMN02628831,SAMN02628832,SAMN02628833,SAMN02628834,SAMN02628835,SAMN02628836,SAMN02628837,SAMN02628838,SAMN02628839,SAMN02628840,SAMN02628841,SAMN02628842,SAMN02628843,SAMN02628844,SAMN02628845,SAMN02628846,SAMN02628847,SAMN02628848,SAMN02628849,SAMN02628850,SAMN02628851,SAMN02628852,SAMN02628853,SAMN02628854,SAMN02628855,SAMN02628856,SAMN02628857,SAMN02628858,SAMN02628859,SAMN02628860,SAMN02628861,SAMN02628862,SAMN02628863,SAMN02628864,SAMN02628865,SAMN02628866,SAMN02628867,SAMN02628868,SAMN02628869,SAMN02628870,SAMN02628871,SAMN02628872,SAMN02628873,SAMN02628874,SAMN02628875,SAMN02628876,SAMN02628877,SAMN02628878,SAMN02628879,SAMN02628880,SAMN02628881,SAMN02628882,SAMN02628883,SAMN02628884,SAMN02628885,SAMN02628886,SAMN02628887,SAMN02628888,SAMN02628889,SAMN02628890,SAMN02628891,SAMN02628892,SAMN02628893,SAMN02628894,SAMN02628895,SAMN02628896,SAMN02628897,SAMN02628898,SAMN02628899,SAMN02628900,SAMN02628901,SAMN02628902,SAMN02628903,SAMN02628904,SAMN02628905,SAMN02628906,SAMN02628907,SAMN02628908,SAMN02628909,SAMN02628910,SAMN02628911,SAMN02628912,SAMN02628913,SAMN02628914,SAMN02628915,SAMN02628916,SAMN02628917,SAMN02628918,SAMN02628919,SAMN02628920,SAMN02628921,SAMN02628922,SAMN02628923,SAMN02628924,SAMN02628925,SAMN02628926,SAMN02628927,SAMN02628928,SAMN02628929,SAMN02628930,SAMN02628931,SAMN02628932,SAMN02628933,SAMN02628934,SAMN02628935,SAMN02628936,SAMN02628937,SAMN02628938,SAMN02628939,SAMN02628940,SAMN02628941,SAMN02628942,SAMN02628943,SAMN02628944,SAMN02628945,SAMN02628946","SRR1166458,SRR1166459,SRR1166460,SRR1166461,SRR1166462,SRR1166463,SRR1166464,SRR1166465,SRR1166466,SRR1166467,SRR1166468,SRR1166469,SRR1166470,SRR1166471,SRR1166472,SRR1166473,SRR1166474,SRR1166475,SRR1166476,SRR1166477,SRR1166478,SRR1166479,SRR1166480,SRR1166481,SRR1166482,SRR1166483,SRR1166484,SRR1166485,SRR1166486,SRR1166487,SRR1166488,SRR1166489,SRR1166490,SRR1166491,SRR1166492,SRR1166493,SRR1166494,SRR1166495,SRR1166496,SRR1166497,SRR1166498,SRR1166499,SRR1166500,SRR1166501,SRR1167466,SRR1167467,SRR1167468,SRR1167469,SRR1167470,SRR1167471,SRR1167472,SRR1167473,SRR1167474,SRR1167475,SRR1167476,SRR1167477,SRR1167478,SRR1167479,SRR1167480,SRR1167481,SRR1167482,SRR1167483,SRR1167484,SRR1167485,SRR1167486,SRR1167487,SRR1167488,SRR1167489,SRR1167490,SRR1167491,SRR1167492,SRR1167493,SRR1167494,SRR1167495,SRR1167496,SRR1167497,SRR1167498,SRR1167499,SRR1167500,SRR1167501,SRR1167502,SRR1167503,SRR1167504,SRR1167505,SRR1167506,SRR1167507,SRR1167508,SRR1167509,SRR1167510,SRR1167511,SRR1167512,SRR1167513,SRR1167514,SRR1167515,SRR1167516,SRR1167517,SRR1167518,SRR1167519,SRR1167520,SRR1167521,SRR1167522,SRR1167523,SRR1167524,SRR1167525,SRR1167526,SRR1167527,SRR1167528,SRR1167529,SRR1167530,SRR1167531,SRR1167532,SRR1167533,SRR1167534,SRR1167535,SRR1167536,SRR1167537,SRR1167538,SRR1167539,SRR1167540,SRR1167541,SRR1167542,SRR1167543,SRR1167544,SRR1167545,SRR1167546,SRR1167547,SRR1167548,SRR1167549,SRR1167550,SRR1167551,SRR1167552,SRR1167553,SRR1167554,SRR1167555,SRR1167556,SRR1167557,SRR1167558,SRR1167559,SRR1167560,SRR1167561,SRR1167562,SRR1167563,SRR1167564,SRR1167565,SRR1167566,SRR1167567,SRR1167568",True
GELV00000000.1,1826297,Micropterna lateralis,50645.0,Limnephilidae,30263,Trichoptera,PRJNA317524,SAMN04620693,SRR3360154,True
GFME00000000.1,1735703,Megaphragma amalphitanum,7489.0,Trichogrammatidae,7399,Hymenoptera,PRJNA344956,SAMN05853688,SRR5083810,True
GEHC00000000.1,7160,Aedes albopictus,7157.0,Culicidae,7147,Diptera,PRJNA314492,"SAMN04535804,SAMN04535805,SAMN04535806,SAMN04535807","SRR3208251,SRR3208288,SRR3208295,SRR3208407,SRR3208442,SRR3208449,SRR3208451,SRR3208478",True
GFCP00000000.1,860918,Ampulex compressa,330841.0,Ampulicidae,7399,Hymenoptera,PRJNA356979,SAMN06130557,SRR5097478,True
GFCQ00000000.1,6978,Periplaneta americana,6974.0,Blattidae,85823,Blattodea,PRJNA356979,SAMN06130820,"SRR5097509,SRR5097510,SRR5097511,SRR5097512,SRR5097513,SRR5097514,SRR5097515,SRR5097516",True
GCPB00000000.1,84505,Megastigmus spermotrophus,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA274192,"SAMN03349349,SAMN03349350,SAMN03349351,SAMN03349352","SRR1805073,SRR1805097,SRR1805105,SRR1805115",True
GENK00000000.1,271217,Mythimna separata,7100.0,Noctuidae,7088,Lepidoptera,PRJNA320807,SAMN04965117,SRR3497450,True
GEGV00000000.1,51655,Plutella xylostella,51653.0,Plutellidae,7088,Lepidoptera,PRJNA313471,SAMN04523666,SRR3197712,True
GERG00000000.1,1737349,Ptyssoptera sp. AB-2015,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155520,SRR3180621,True
GDJO00000000.1,32391,Cotesia glomerata,7402.0,Braconidae,7399,Hymenoptera,PRJNA289655,SAMN03856543,"SRR2105773,SRR2105774,SRR2105775,SRR2105776,SRR2105777,SRR2105778,SRR2105779,SRR2105780,SRR2105781,SRR2105782,SRR2105783,SRR2105784,SRR2105785,SRR2105786,SRR2105787,SRR2105788,SRR2105789,SRR2105790,SRR2105791,SRR2105792,SRR2105793,SRR2105794,SRR2105795,SRR2105796,SRR2105797,SRR2105798,SRR2105799,SRR2105800,SRR2105801,SRR2105802",True
GBOS00000000.1,161191,Dendrocerus carpenteri,44361.0,Megaspilidae,7399,Hymenoptera,PRJNA252710,SAMN02870277,SRR1502972,True
GBXA00000000.1,212606,Parnopes grandior,27511.0,Chrysididae,7399,Hymenoptera,PRJNA252317,SAMN02870367,SRR1503120,True
GBWZ00000000.1,1308328,Pergagrapta polita,32409.0,Pergidae,7399,Hymenoptera,PRJNA252274,SAMN02870372,SRR1503077,True
GBWS00000000.1,1507102,Aulacus burquei,315838.0,Aulacidae,7399,Hymenoptera,PRJNA252132,SAMN02870218,SRR1502936,True
GBWR00000000.1,743375,Polistes dominula,7438.0,Vespidae,7399,Hymenoptera,PRJNA252304,SAMN02870382,SRR1503107,True
GBWQ00000000.1,1507351,Monosapyga clavicornis,237714.0,Sapygidae,7399,Hymenoptera,PRJNA252301,SAMN02870344,SRR1503104,True
GBWV00000000.1,549116,Stelis punctulatissima,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252295,SAMN02870408,SRR1503098,True
GBWP00000000.1,1507150,Pseudapis diversipes,77572.0,Halictidae,7399,Hymenoptera,PRJNA252293,SAMN02870349,SRR1503096,True
GBWN00000000.1,330862,Tiphia femorata,92421.0,Tiphiidae,7399,Hymenoptera,PRJNA252281,SAMN02870429,SRR1503084,True
GBWM00000000.1,759920,Diaeretus essigellae,7402.0,Braconidae,7399,Hymenoptera,PRJNA252278,SAMN02870278,SRR1503081,True
GBWU00000000.1,244401,Pediaspis aceris,73401.0,Cynipidae,7399,Hymenoptera,PRJNA252312,SAMN02870369,SRR1503115,True
GBWJ00000000.1,871386,Xiphydria camelus,36760.0,Xiphydriidae,7399,Hymenoptera,PRJNA252309,SAMN02870440,SRR1503112,True
GBWF00000000.1,178073,Systropha curvicornis,77572.0,Halictidae,7399,Hymenoptera,PRJNA252259,SAMN02870418,SRR1503063,True
GBWE00000000.1,509842,Pompilus cinereus,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252245,SAMN02870383,SRR1503049,True
GBVU00000000.1,44352,Pelecinus polyturator,44342.0,Pelecinidae,7399,Hymenoptera,PRJNA252202,SAMN02870370,SRR1503006,True
GBVT00000000.1,1507352,Netelia testacea,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252199,SAMN02870346,SRR1503003,True
GBWC00000000.1,1217928,Ichneumon albiger,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252186,SAMN02870319,SRR1502991,True
GBWA00000000.1,331713,Synergus umbraculus,73401.0,Cynipidae,7399,Hymenoptera,PRJNA252181,SAMN02870416,SRR1502986,True
GBVP00000000.1,1506901,Nomioides sp. AD-2014,77572.0,Halictidae,7399,Hymenoptera,PRJNA252170,SAMN02870350,SRR1502975,True
GBVO00000000.1,1507101,Ampulex fasciata,330841.0,Ampulicidae,7399,Hymenoptera,PRJNA252168,SAMN02870207,SRR1502973,True
GBVM00000000.1,1507140,Ibalia leucospoides ensiger,32406.0,Ibaliidae,7399,Hymenoptera,PRJNA252355,SAMN02870318,SRR1503158,True
GBVL00000000.1,1507157,Passaloecus eremita,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252213,SAMN02870368,SRR1503017,True
GBVK00000000.1,465489,Melitta haemorrhoidalis,156323.0,Melittidae,7399,Hymenoptera,PRJNA252208,SAMN02870337,SRR1503012,True
GBVJ00000000.1,599570,Eucera nigriceps,7458.0,Apidae,7399,Hymenoptera,PRJNA252116,SAMN02870425,SRR1502920,True
GBVI00000000.1,1001278,Cephus spinipes,27524.0,Cephidae,7399,Hymenoptera,PRJNA252244,SAMN02870232,SRR1503048,True
GBVH00000000.1,1247479,Xyela alpigena,48206.0,Xyelidae,7399,Hymenoptera,PRJNA252242,SAMN02870441,SRR1503046,True
GBVG00000000.1,1115612,Gasteruption tournieri,32401.0,Gasteruptiidae,7399,Hymenoptera,PRJNA252337,SAMN02870301,SRR1503140,True
GBVF00000000.1,1141352,Blasticotoma filiceti,85774.0,Blasticotomidae,7399,Hymenoptera,PRJNA252334,SAMN02870221,SRR1503137,True
GBVE00000000.1,78482,Aphidius colemani,7402.0,Braconidae,7399,Hymenoptera,PRJNA252352,SAMN02870214,SRR1503155,True
GBVD00000000.1,1506737,Ceraphron sp. AD-2014,44358.0,Ceraphronidae,7399,Hymenoptera,PRJNA252127,SAMN02870233,SRR1502931,True
GBVB00000000.1,1506736,Inostemma sp. AD-2014,81078.0,Platygastridae,7399,Hymenoptera,PRJNA252125,SAMN02870320,SRR1502929,True
GBUY00000000.1,422171,Aleiodes testaceus,7402.0,Braconidae,7399,Hymenoptera,PRJNA252222,SAMN02870202,SRR1503026,True
GBUQ00000000.1,1507179,Trichopria drosophilae,44343.0,Diapriidae,7399,Hymenoptera,PRJNA252238,SAMN02870433,SRR1503042,True
GBUP00000000.1,935254,Trissolcus semistriatus,32417.0,Scelionidae,7399,Hymenoptera,PRJNA252237,SAMN02870435,SRR1503041,True
GBUO00000000.1,52634,Diprion pini,52632.0,Diprionidae,7399,Hymenoptera,PRJNA252226,SAMN02870283,SRR1503030,True
GBUN00000000.1,1507125,Cleptes nitidulus,27511.0,Chrysididae,7399,Hymenoptera,PRJNA252328,SAMN02870265,SRR1503131,True
GBUM00000000.1,135666,Xylocopa violacea,7458.0,Apidae,7399,Hymenoptera,PRJNA252333,SAMN02870442,SRR1503136,True
GBUK00000000.1,185587,Osmia cornuta,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252331,SAMN02870360,SRR1503134,True
GBUJ00000000.1,420711,Colletes cunicularius,156309.0,Colletidae,7399,Hymenoptera,PRJNA252324,SAMN02870267,SRR1503127,True
GBQM00000000.1,330854,Colpa sexmaculata,7435.0,Scoliidae,7399,Hymenoptera,PRJNA252303,SAMN02870268,SRR1503106,True
GBQP00000000.1,115107,Halictus quadricinctus,77572.0,Halictidae,7399,Hymenoptera,PRJNA252292,SAMN02870307,SRR1503095,True
GBQL00000000.1,1507133,Episyron rufipes,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252283,SAMN02870292,SRR1503086,True
GBQN00000000.1,481575,Megachile willughbiella,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252282,SAMN02870335,SRR1503085,True
GBQK00000000.1,549062,Heriades truncorum,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252294,SAMN02870312,SRR1503097,True
GBQG00000000.1,222801,Megalodontes cephalotes,222799.0,Megalodontesidae,7399,Hymenoptera,PRJNA252287,SAMN02870336,SRR1503090,True
GBQF00000000.1,30200,Bombus rupestris,7458.0,Apidae,7399,Hymenoptera,PRJNA252285,SAMN02870222,SRR1503088,True
GBQE00000000.1,1301242,Cephalonomia tarsalis,27508.0,Bethylidae,7399,Hymenoptera,PRJNA252280,SAMN02870230,SRR1503083,True
GBQJ00000000.1,330855,Scolia hirta,7435.0,Scoliidae,7399,Hymenoptera,PRJNA252276,SAMN02870397,SRR1503079,True
GBQA00000000.1,338023,Torymus bedeguaris,64154.0,Torymidae,7399,Hymenoptera,PRJNA252313,SAMN02870430,SRR1503116,True
GBPZ00000000.1,1507126,Coelioxys conoidea,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252269,SAMN02870266,SRR1503072,True
GBPW00000000.1,601124,Epeolus variegatus,7458.0,Apidae,7399,Hymenoptera,PRJNA252262,SAMN02870291,SRR1503066,True
GBPN00000000.1,549056,Chelostoma florisomne,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252249,SAMN02870237,SRR1503053,True
GBPE00000000.1,260305,Hyposoter didymator,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252197,SAMN02870317,SRR1503001,True
GBOU00000000.1,1506740,Liris sp. AD-2014,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252147,SAMN02870330,SRR1502951,True
GBOR00000000.1,495672,Syrphophilus tricinctorius,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252166,SAMN02870417,SRR1502970,True
GBOQ00000000.1,50628,Dasymutilla gloriosa,50626.0,Mutillidae,7399,Hymenoptera,PRJNA252348,SAMN02870273,SRR1503151,True
GBNW00000000.1,1507164,Pseudoscolia sinaitica,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252146,SAMN02870389,SRR1502950,True
GBOE00000000.1,1507110,Chlorion hirtum,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252145,SAMN02870238,SRR1502949,True
GBOC00000000.1,1507155,Palarus histrio,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252142,SAMN02870364,SRR1502946,True
GBNO00000000.1,1507129,Dolichurus corniculus,330841.0,Ampulicidae,7399,Hymenoptera,PRJNA252204,SAMN02870285,SRR1503008,True
GBOL00000000.1,1507124,Cimbex rubida,85775.0,Cimbicidae,7399,Hymenoptera,PRJNA252347,SAMN02870264,SRR1503150,True
GBNJ00000000.1,1507360,Pseudogonalos hahnii,27488.0,Trigonalidae,7399,Hymenoptera,PRJNA252341,SAMN02870387,SRR1503144,True
GBNT00000000.1,860918,Ampulex compressa,330841.0,Ampulicidae,7399,Hymenoptera,PRJNA252218,SAMN02870206,SRR1503022,True
GBTU00000000.1,266183,Orasema simulatrix,216140.0,Eucharitidae,7399,Hymenoptera,PRJNA252165,SAMN02870357,SRR1502969,True
GBTF00000000.1,58731,Dacnusa sibirica,7402.0,Braconidae,7399,Hymenoptera,PRJNA252198,SAMN02870272,SRR1503002,True
GBTY00000000.1,1507343,Dufourea dentiventris,77572.0,Halictidae,7399,Hymenoptera,PRJNA252203,SAMN02870287,SRR1503007,True
GBTZ00000000.1,1507149,Methocha articulata,2153472.0,Thynnidae,7399,Hymenoptera,PRJNA252277,SAMN02870341,SRR1503080,True
GBWX00000000.1,1507131,Elampus spina,27511.0,Chrysididae,7399,Hymenoptera,PRJNA252148,SAMN02870288,SRR1502952,True
GBWY00000000.1,1507361,Sapyga quinquepunctata,237714.0,Sapygidae,7399,Hymenoptera,PRJNA252302,SAMN02870394,SRR1503105,True
GBQV00000000.1,1506739,Eucera sp. 'Tetraloniella' AD-2014,7458.0,Apidae,7399,Hymenoptera,PRJNA252136,SAMN02870426,SRR1502940,True
GBNP00000000.1,1507135,Euglossa dilemma,7458.0,Apidae,7399,Hymenoptera,PRJNA252310,SAMN02870296,SRR1503113,True
GBNY00000000.1,75158,Andricus quercuscalicis,73401.0,Cynipidae,7399,Hymenoptera,PRJNA252297,SAMN02870210,SRR1503100,True
GBQS00000000.1,7445,Vespa crabro,7438.0,Vespidae,7399,Hymenoptera,PRJNA252305,SAMN02870438,SRR1503108,True
GBQU00000000.1,1506738,Nitela sp. AD-2014,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252134,SAMN02870347,SRR1502938,True
GBTM00000000.1,478167,Anthophora plumipes,7458.0,Apidae,7399,Hymenoptera,PRJNA252326,SAMN02870212,SRR1503129,True
GBTL00000000.1,148810,Tetragonula carbonaria,7458.0,Apidae,7399,Hymenoptera,PRJNA252240,SAMN02870423,SRR1503044,True
GBTP00000000.1,1385220,Aproceros leucopoda,85773.0,Argidae,7399,Hymenoptera,PRJNA252225,SAMN02870215,SRR1503029,True
GBTQ00000000.1,1507143,Lestica clypeata,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252220,SAMN02870328,SRR1503024,True
GBTS00000000.1,1384944,Orussus unicolor,27528.0,Orussidae,7399,Hymenoptera,PRJNA252209,SAMN02870359,SRR1503013,True
GBPQ00000000.1,1507363,Sapygina decemguttata,237714.0,Sapygidae,7399,Hymenoptera,PRJNA252248,SAMN02870395,SRR1503052,True
GBPS00000000.1,1411673,Hylaeus variegatus,156309.0,Colletidae,7399,Hymenoptera,PRJNA252252,SAMN02870316,SRR1503056,True
GBPU00000000.1,1281814,Ceratina chalybea,7458.0,Apidae,7399,Hymenoptera,PRJNA252255,SAMN02870234,SRR1503059,True
GBOJ00000000.1,473950,Anthidium manicatum,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252257,SAMN02870211,SRR1503061,True
GBPV00000000.1,1507103,Auplopus albifrons,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252258,SAMN02870219,SRR1503062,True
GBOK00000000.1,1507148,Meria tripunctata,2153472.0,Thynnidae,7399,Hymenoptera,PRJNA252267,SAMN02870339,SRR1503070,True
GBNQ00000000.1,1507365,Smicromyrme rufipes,50626.0,Mutillidae,7399,Hymenoptera,PRJNA252275,SAMN02870399,SRR1503078,True
GBNX00000000.1,465486,Macropis fulvipes,156323.0,Melittidae,7399,Hymenoptera,PRJNA252296,SAMN02870333,SRR1503099,True
GBNZ00000000.1,1506934,Heterodontonyx sp. AD-2014,27515.0,Pompilidae,7399,Hymenoptera,PRJNA252300,SAMN02870313,SRR1503103,True
GBON00000000.1,1507130,Dryudella pinguis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252123,SAMN02870286,SRR1502927,True
GBNC00000000.1,1506743,Telenomus sp. AD-2014,32417.0,Scelionidae,7399,Hymenoptera,PRJNA252183,SAMN02870422,SRR1502988,True
GBPP00000000.1,1507128,Dioxys cincta,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252246,SAMN02870282,SRR1503050,True
GBPT00000000.1,1040548,Lasioglossum xanthopus,77572.0,Halictidae,7399,Hymenoptera,PRJNA252253,SAMN02870325,SRR1503057,True
GBNG00000000.1,30212,Vespula germanica,7438.0,Vespidae,7399,Hymenoptera,PRJNA252254,SAMN02870439,SRR1503058,True
GBNI00000000.1,599493,Eucera malvae,7458.0,Apidae,7399,Hymenoptera,PRJNA252260,SAMN02870424,SRR1503064,True
GBPG00000000.1,481580,Eucera nigrescens,7458.0,Apidae,7399,Hymenoptera,PRJNA252141,SAMN02870293,SRR1502945,True
GBOH00000000.1,1507146,Masaris aegyptiacus aegyptiacus,7438.0,Vespidae,7399,Hymenoptera,PRJNA252149,SAMN02870334,SRR1502953,True
GBMY00000000.1,1506741,Netelia sp. AD-2014,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252150,SAMN02870356,SRR1502954,True
GBPI00000000.1,1507180,Urocerus augur,36763.0,Siricidae,7399,Hymenoptera,PRJNA252157,SAMN02870437,SRR1502961,True
GBPJ00000000.1,494771,Heteropelma amictum,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252184,SAMN02870314,SRR1502989,True
GBPM00000000.1,495388,Pimpla flavicoxis,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252191,SAMN02870378,SRR1502995,True
GBND00000000.1,1419289,Buathra laborator,7408.0,Ichneumonidae,7399,Hymenoptera,PRJNA252196,SAMN02870227,SRR1503000,True
GBPO00000000.1,1507161,Pison atrum,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252200,SAMN02870379,SRR1503004,True
GBOA00000000.1,1507170,Spilomena beata,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252217,SAMN02870404,SRR1503021,True
GBMT00000000.1,1088610,Ammophila sabulosa,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252224,SAMN02870205,SRR1503028,True
GBMS00000000.1,315848,Brachygaster minutus,27484.0,Evaniidae,7399,Hymenoptera,PRJNA252340,SAMN02870224,SRR1503143,True
GBMX00000000.1,600854,Ammobates syriacus,7458.0,Apidae,7399,Hymenoptera,PRJNA252137,SAMN02870204,SRR1502941,True
GBMU00000000.1,1115617,Stephanus serrator,32422.0,Stephanidae,7399,Hymenoptera,PRJNA252323,SAMN02870410,SRR1503126,True
GBOG00000000.1,36765,Sirex noctilio,36763.0,Siricidae,7399,Hymenoptera,PRJNA252354,SAMN02870398,SRR1503157,True
GBMW00000000.1,1507156,Parischnogaster nigricans,7438.0,Vespidae,7399,Hymenoptera,PRJNA252175,SAMN02870366,SRR1502980,True
GBOI00000000.1,1507107,Camptopoeum sacrum,48719.0,Andrenidae,7399,Hymenoptera,PRJNA252153,SAMN02870228,SRR1502957,True
GBPH00000000.1,1384767,Arge berberidis,85773.0,Argidae,7399,Hymenoptera,PRJNA252154,SAMN02870216,SRR1502958,True
GBNB00000000.1,1507175,Stizus continuus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252182,SAMN02870413,SRR1502987,True
GBLV00000000.1,1506746,Chyphotes sp. AD-2014,2153470.0,Chyphotidae,7399,Hymenoptera,PRJNA252353,SAMN02870263,SRR1503156,True
GBLX00000000.1,1507178,Tremex magus,36763.0,Siricidae,7399,Hymenoptera,PRJNA252117,SAMN02870431,SRR1502921,True
GBME00000000.1,465464,Panurgus dentipes,48719.0,Andrenidae,7399,Hymenoptera,PRJNA252205,SAMN02870365,SRR1503009,True
GBMG00000000.1,1507136,Eumenes papillarius,7438.0,Vespidae,7399,Hymenoptera,PRJNA252215,SAMN02870297,SRR1503019,True
GBLY00000000.1,1507134,Eucera plumigera,7458.0,Apidae,7399,Hymenoptera,PRJNA252119,SAMN02870294,SRR1502923,True
GBLZ00000000.1,599168,Eucera syriaca,7458.0,Apidae,7399,Hymenoptera,PRJNA252121,SAMN02870295,SRR1502925,True
GBWD00000000.1,1507144,Macrocentrus marginator,7402.0,Braconidae,7399,Hymenoptera,PRJNA252187,SAMN02870332,SRR1502992,True
GBQB00000000.1,362087,Euura ribesii,27532.0,Tenthredinidae,7399,Hymenoptera,PRJNA252314,SAMN02870345,SRR1503117,True
GBLR00000000.1,600244,Thyreus orbatus,7458.0,Apidae,7399,Hymenoptera,PRJNA252319,SAMN02870428,SRR1503122,True
GBMJ00000000.1,549088,Lithurgus chrysurus,124286.0,Megachilidae,7399,Hymenoptera,PRJNA252207,SAMN02870331,SRR1503011,True
GBMP00000000.1,288372,Dasypoda hirtipes,156323.0,Melittidae,7399,Hymenoptera,PRJNA252212,SAMN02870274,SRR1503016,True
GBKM00000000.1,1384720,Acantholyda hieroglyphica,95274.0,Pamphiliidae,7399,Hymenoptera,PRJNA252315,SAMN02870200,SRR1503118,True
GCVB00000000.1,1585288,Brachyserphus parvulus,40310.0,Proctotrupidae,7399,Hymenoptera,PRJNA272309,SAMN03287654,SRR1811931,True
GBOY00000000.1,1507147,Mellinus arvensis,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252206,SAMN02870338,SRR1503010,True
GCRH00000000.1,1585302,Plumarius gradifrons,509891.0,Plumariidae,7399,Hymenoptera,PRJNA272310,SAMN03287655,SRR1811932,True
GBLP00000000.1,108727,Diglyphus isaea,107755.0,Eulophidae,7399,Hymenoptera,PRJNA252350,SAMN02870279,SRR1503153,True
GBLL00000000.1,161191,Dendrocerus carpenteri,44361.0,Megaspilidae,7399,Hymenoptera,PRJNA252162,SAMN02870276,SRR1502966,True
GBLE00000000.1,1507105,Brachymeria minuta,92425.0,Chalcididae,7399,Hymenoptera,PRJNA252236,SAMN02870225,SRR1503040,True
GBLB00000000.1,1116887,Astata minor,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252227,SAMN02870217,SRR1503031,True
GBLA00000000.1,601640,Nomada lathburiana,7458.0,Apidae,7399,Hymenoptera,PRJNA252330,SAMN02870348,SRR1503133,True
GBKZ00000000.1,1126394,Sphecodes albilabris,77572.0,Halictidae,7399,Hymenoptera,PRJNA252332,SAMN02870402,SRR1503135,True
GBLF00000000.1,124134,Andrena vaga,48719.0,Andrenidae,7399,Hymenoptera,PRJNA252325,SAMN02870209,SRR1503128,True
GEOV00000000.1,30243,Tegeticula yuccasella,28660.0,Prodoxidae,7088,Lepidoptera,PRJNA298054,SAMN04155523,SRR3180626,True
GEOU00000000.1,1737348,Tischeria quercitella,41016.0,Tischeriidae,7088,Lepidoptera,PRJNA298054,SAMN04155522,SRR3180623,True
GEOR00000000.1,93883,Tineola bisselliella,41012.0,Tineidae,7088,Lepidoptera,PRJNA298054,SAMN04155521,SRR3180622,True
GEOQ00000000.1,93886,Thyridopteryx ephemeraeformis,93884.0,Psychidae,7088,Lepidoptera,PRJNA298054,SAMN02370288,SRR1021627,True
GEOP00000000.1,1737347,Palaephatus nielseni,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155519,SRR3180620,True
GEON00000000.1,1178138,Palaephatus luteolus,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN02370283,SRR1021620,True
GEOO00000000.1,1407613,Phymatopus californicus,41021.0,Hepialidae,7088,Lepidoptera,PRJNA298054,SAMN02370274,SRR1021622,True
GEOM00000000.1,1470539,Metaphatus ochraceus,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155517,SRR3180616,True
GEOL00000000.1,1470539,Metaphatus ochraceus,98973.0,Palaephatidae,7088,Lepidoptera,PRJNA298054,SAMN04155516,SRR3180614,True
GEOT00000000.1,98984,Pseudopostega quadristrigella,98982.0,Opostegidae,7088,Lepidoptera,PRJNA298054,SAMN04155518,SRR3180619,True
GBWI00000000.1,280486,Philanthus triangulum,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252273,SAMN02870374,SRR1503076,True
GBWO00000000.1,1124897,Trypoxylon figulus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252286,SAMN02870436,SRR1503089,True
GBWH00000000.1,1126388,Crossocerus quadrimaculatus,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252271,SAMN02870271,SRR1503074,True
GBWG00000000.1,1507127,Crabro peltarius,253718.0,Crabronidae,7399,Hymenoptera,PRJNA252268,SAMN02870270,SRR1503071,True
GBQI00000000.1,330847,Prionyx kirbii,7485.0,Sphecidae,7399,Hymenoptera,PRJNA252299,SAMN02870385,SRR1503102,True
